src_country,dst_country,n,min_ms,p50_ms,p90_ms,p95_ms,max_ms,mean_ms,average_ms
TT,IE,4,-1.000,156.061,157.034,157.034,157.034,77.774,104.032
TT,IL,4,-1.000,-1.000,193.702,193.702,193.702,47.675,193.700
TT,IM,2,164.321,164.321,169.425,169.425,169.425,166.873,166.873
TT,IN,20,-1.000,297.884,374.540,380.070,466.078,178.913,188.382
TT,IQ,2,-1.000,-1.000,228.603,228.603,228.603,113.802,228.604
TT,IR,19,-1.000,-1.000,235.782,238.214,252.994,73.953,236.351
TT,IS,2,-1.000,-1.000,188.672,188.672,188.672,93.836,188.672
TT,IT,53,-1.000,-1.000,176.062,180.523,201.739,81.098,270.950
TT,JP,40,-1.000,207.178,233.786,261.943,323.094,145.079,148.825
TT,KE,6,-1.000,-1.000,277.220,358.546,358.546,105.294,317.882
TT,KG,2,249.259,249.259,254.097,254.097,254.097,251.678,251.678
TT,KH,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
TT,KR,8,-1.000,242.663,247.736,249.712,249.712,122.621,140.281
TT,KZ,44,-1.000,229.190,252.691,258.391,266.107,137.748,140.975
TT,LB,2,-1.000,-1.000,217.425,217.425,217.425,108.213,217.426
TT,LK,5,271.065,310.546,365.912,365.912,365.912,313.222,313.222
TT,LT,7,-1.000,188.315,194.138,195.820,195.820,109.354,127.746
TT,LU,20,-1.000,152.950,163.484,163.755,167.753,79.679,83.925
TT,LV,2,-1.000,-1.000,177.718,177.718,177.718,88.359,177.718
TT,MD,4,-1.000,-1.000,199.300,199.300,199.300,49.075,199.300
TT,MK,4,-1.000,-1.000,193.835,193.835,193.835,47.709,193.836
TT,MN,2,263.126,263.126,305.907,305.907,305.907,284.516,284.516
TT,MU,4,-1.000,341.843,344.688,344.688,344.688,171.133,228.511
TT,MV,2,-1.000,-1.000,354.753,354.753,354.753,176.877,354.754
TT,MX,13,-1.000,60.975,138.078,138.078,144.090,56.343,61.122
TT,MY,8,-1.000,292.140,304.010,306.229,306.229,222.355,254.263
TT,MZ,2,-1.000,-1.000,306.114,306.114,306.114,152.557,306.114
TT,NC,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
TT,NG,5,-1.000,236.921,271.417,271.417,271.417,150.000,187.750
TT,NL,124,-1.000,156.657,170.295,177.057,324.754,94.749,95.527
TT,NO,16,-1.000,-1.000,176.041,176.041,182.790,75.819,244.821
TT,NP,6,-1.000,-1.000,311.886,386.364,386.364,115.708,349.124
TT,NZ,13,-1.000,237.068,270.647,270.647,276.107,136.875,148.365
TT,PA,2,94.732,94.732,105.074,105.074,105.074,99.903,99.903
TT,PE,6,-1.000,-1.000,123.376,131.676,131.676,59.673,181.019
TT,PG,1,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
TT,PH,16,-1.000,251.467,292.751,292.751,315.601,140.526,149.961
TT,PK,4,-1.000,268.187,276.640,276.640,276.640,135.707,181.276
TT,PL,29,-1.000,174.795,183.743,184.875,203.551,93.548,96.925
TT,PT,12,-1.000,161.461,172.216,172.216,174.410,83.418,91.092
TT,PW,2,-1.000,-1.000,233.010,233.010,233.010,116.005,233.010
TT,PY,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
TT,RO,19,-1.000,-1.000,212.169,243.231,258.036,87.000,277.667
TT,RS,8,-1.000,169.504,179.660,187.085,187.085,88.875,101.714
TT,RU,42,-1.000,-1.000,238.542,248.809,319.890,108.950,354.223
TT,SA,5,-1.000,219.235,249.661,249.661,249.661,137.606,172.257
TT,SE,34,-1.000,168.380,187.866,194.576,198.468,101.166,104.262
TT,SG,51,-1.000,288.379,305.860,307.832,327.006,196.022,199.962
TT,SI,8,-1.000,-1.000,177.751,177.832,177.832,66.033,267.132
TT,SK,4,-1.000,175.207,182.176,182.176,182.176,88.846,118.795
TT,SL,1,252.825,252.825,252.825,252.825,252.825,252.825,252.825
TT,SV,5,72.735,74.978,80.569,80.569,80.569,76.113,76.113
TT,SX,2,81.481,81.481,92.768,92.768,92.768,87.125,87.125
TT,TH,4,-1.000,310.133,332.191,332.191,332.191,160.081,213.775
TT,TJ,4,-1.000,266.613,279.776,279.776,279.776,136.097,181.796
TT,TR,24,-1.000,193.625,219.919,220.512,222.588,117.772,122.936
TT,TT,2,0.450,0.450,0.603,0.603,0.603,0.526,0.526
TT,TV,2,-1.000,-1.000,298.572,298.572,298.572,148.786,298.572
TT,TW,26,-1.000,229.161,239.760,242.845,254.724,127.231,132.360
TT,TZ,2,-1.000,-1.000,322.421,322.421,322.421,160.711,322.422
TT,UA,21,-1.000,188.614,204.336,210.540,223.832,121.464,127.587
TT,UG,1,332.964,332.964,332.964,332.964,332.964,332.964,332.964
TT,US,332,-1.000,74.136,119.981,131.809,238.405,55.574,56.090
TT,UY,4,-1.000,169.217,171.599,171.599,171.599,84.704,113.272
TT,UZ,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
TT,VE,19,-1.000,-1.000,83.916,84.635,87.623,29.346,95.096
TT,VN,6,-1.000,-1.000,284.674,357.151,357.151,106.304,320.912
TT,ZA,31,-1.000,226.142,297.312,307.608,318.494,195.060,201.595
TV,AE,16,-1.000,245.159,378.666,378.666,441.846,254.970,272.035
TV,AF,2,268.439,268.439,341.198,341.198,341.198,304.818,304.818
TV,AL,1,309.278,309.278,309.278,309.278,309.278,309.278,309.278
TV,AM,2,374.187,374.187,389.901,389.901,389.901,382.044,382.044
TV,AO,2,424.429,424.429,433.424,433.424,433.424,428.926,428.926
TV,AR,14,-1.000,399.455,452.813,452.813,493.752,355.733,383.174
TV,AT,50,-1.000,333.292,366.220,372.488,385.055,331.122,337.900
TV,AU,42,-1.000,73.878,153.967,216.499,261.717,95.809,98.170
TV,AZ,2,373.356,373.356,395.317,395.317,395.317,384.337,384.337
TV,BA,1,374.270,374.270,374.270,374.270,374.270,374.270,374.270
TV,BD,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
TV,BE,14,306.588,318.890,336.206,336.206,350.242,323.202,323.202
TV,BF,2,-1.000,-1.000,458.856,458.856,458.856,228.928,458.856
TV,BG,19,-1.000,345.220,418.739,422.346,436.504,319.566,337.375
TV,BO,2,386.688,386.688,482.456,482.456,482.456,434.572,434.572
TV,BR,30,-1.000,378.283,429.687,440.059,511.341,340.684,352.466
TV,BY,2,326.511,326.511,363.074,363.074,363.074,344.792,344.792
TV,CA,41,-1.000,266.976,313.144,324.123,349.472,240.020,246.046
TV,CH,64,-1.000,324.776,371.677,383.123,463.868,294.073,298.757
TV,CL,16,-1.000,392.476,420.702,420.702,433.202,365.399,389.826
TV,CM,2,415.208,415.208,502.293,502.293,502.293,458.750,458.750
TV,CN,8,-1.000,249.233,293.760,312.876,312.876,219.335,250.811
TV,CO,12,-1.000,332.327,378.117,378.117,392.528,286.467,312.600
TV,CR,6,296.010,314.329,337.673,368.269,368.269,324.331,324.331
TV,CZ,31,294.644,337.268,392.687,420.953,452.192,344.004,344.004
TV,DE,221,-1.000,325.893,352.482,361.526,487.345,308.985,311.816
TV,DJ,4,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
TV,DK,14,-1.000,338.841,354.108,354.108,362.026,314.688,338.972
TV,DO,8,280.181,290.682,314.911,350.191,350.191,299.221,299.221
TV,EC,8,-1.000,334.231,439.501,439.543,439.543,318.584,364.239
TV,EE,8,336.135,362.929,374.785,400.182,400.182,360.158,360.158
TV,ES,26,-1.000,326.540,357.292,370.643,375.917,281.608,292.912
TV,FI,29,315.827,353.065,372.268,384.157,468.246,356.254,356.254
TV,FM,2,240.589,240.589,314.871,314.871,314.871,277.730,277.730
TV,FR,88,-1.000,317.672,345.024,350.863,365.740,294.161,297.554
TV,GB,70,-1.000,326.667,345.882,373.705,423.405,288.425,292.620
TV,GE,4,-1.000,408.450,417.656,417.656,417.656,206.026,275.035
TV,GH,1,403.142,403.142,403.142,403.142,403.142,403.142,403.142
TV,GR,12,-1.000,352.021,381.367,381.367,404.058,300.905,328.351
TV,GT,4,288.413,305.479,434.097,434.097,434.097,330.846,330.846
TV,HK,4,-1.000,182.033,206.912,206.912,206.912,141.050,188.400
TV,HN,2,332.723,332.723,359.041,359.041,359.041,345.882,345.882
TV,HR,2,326.605,326.605,350.810,350.810,350.810,338.707,338.707
TV,HU,6,-1.000,330.890,349.403,366.125,366.125,230.907,277.288
TV,ID,27,-1.000,161.947,195.750,216.260,227.493,125.622,130.492
TV,IE,4,311.712,376.898,392.908,392.908,392.908,353.045,353.045
TV,IL,2,357.610,357.610,393.941,393.941,393.941,375.776,375.776
TV,IM,2,337.405,337.405,351.149,351.149,351.149,344.277,344.277
TV,IN,18,-1.000,226.641,375.130,462.714,484.530,231.649,245.334
TV,IQ,2,384.597,384.597,390.985,390.985,390.985,387.791,387.791
TV,IR,17,-1.000,-1.000,394.708,399.287,399.906,138.376,472.878
TV,IS,2,359.011,359.011,390.113,390.113,390.113,374.562,374.562
TV,IT,49,-1.000,325.574,355.350,373.431,407.587,315.483,322.076
TV,JP,34,-1.000,195.091,262.369,281.252,309.327,193.299,199.187
TV,KE,6,-1.000,427.593,442.776,496.825,496.825,347.415,417.098
TV,KG,2,420.244,420.244,434.064,434.064,434.064,427.154,427.154
TV,KR,8,-1.000,242.991,342.003,355.420,355.420,228.377,261.145
TV,KZ,42,-1.000,388.796,411.988,413.366,491.981,378.842,388.106
TV,LB,2,382.525,382.525,415.144,415.144,415.144,398.835,398.835
TV,LK,5,182.359,204.517,470.801,470.801,470.801,251.374,251.374
TV,LT,7,313.023,350.365,386.044,396.563,396.563,355.897,355.897
TV,LU,20,-1.000,322.101,334.443,412.232,412.485,314.150,330.737
TV,LV,2,343.551,343.551,367.801,367.801,367.801,355.676,355.676
TV,MD,2,349.002,349.002,393.813,393.813,393.813,371.408,371.408
TV,MK,4,-1.000,389.531,398.554,398.554,398.554,281.273,375.364
TV,MN,2,229.781,229.781,235.400,235.400,235.400,232.591,232.591
TV,MU,4,292.439,512.997,521.666,521.666,521.666,441.810,441.810
TV,MV,2,193.286,193.286,225.513,225.513,225.513,209.399,209.399
TV,MX,11,-1.000,276.211,330.207,340.668,340.668,255.427,281.070
TV,MY,8,-1.000,157.550,261.235,270.004,270.004,166.793,190.763
TV,MZ,2,344.334,344.334,391.949,391.949,391.949,368.142,368.142
TV,NC,2,78.102,78.102,96.150,96.150,96.150,87.126,87.126
TV,NG,5,-1.000,420.741,466.042,466.042,466.042,344.842,431.303
TV,NL,120,-1.000,326.331,357.848,367.956,454.854,320.514,323.216
TV,NO,12,-1.000,346.207,370.994,370.994,372.626,319.011,348.103
TV,NP,6,-1.000,213.374,246.017,295.244,295.244,164.430,197.516
TV,NZ,13,-1.000,86.730,107.241,107.241,130.240,79.395,86.095
TV,PA,2,317.519,317.519,324.589,324.589,324.589,321.054,321.054
TV,PE,6,-1.000,328.042,375.386,470.437,470.437,310.490,372.788
TV,PG,1,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
TV,PH,14,178.629,219.960,375.721,375.721,533.058,272.484,272.484
TV,PK,2,240.077,240.077,387.034,387.034,387.034,313.556,313.556
TV,PL,23,-1.000,345.715,373.634,376.121,381.714,335.104,350.381
TV,PT,6,335.762,342.449,364.599,365.551,365.551,348.436,348.436
TV,PW,2,272.885,272.885,296.877,296.877,296.877,284.881,284.881
TV,RO,16,-1.000,351.451,391.742,391.742,456.366,295.775,315.560
TV,RS,6,-1.000,340.658,361.266,393.605,393.605,296.575,356.090
TV,RU,33,-1.000,356.763,416.836,433.165,470.343,332.759,343.189
TV,SA,5,332.648,412.957,438.424,438.424,438.424,392.867,392.867
TV,SE,34,-1.000,341.013,377.161,388.498,431.046,339.901,350.231
TV,SG,47,-1.000,153.781,279.723,428.906,592.590,187.472,191.569
TV,SI,6,329.749,333.424,340.117,344.449,344.449,335.710,335.710
TV,SK,4,332.087,346.465,358.789,358.789,358.789,344.682,344.682
TV,SL,1,412.293,412.293,412.293,412.293,412.293,412.293,412.293
TV,SV,5,296.441,301.298,469.482,469.482,469.482,351.945,351.945
TV,TH,4,-1.000,176.750,195.012,195.012,195.012,136.752,182.669
TV,TJ,3,-1.000,341.774,347.882,347.882,347.882,229.552,344.828
TV,TR,14,-1.000,364.105,436.619,436.619,444.896,355.515,382.939
TV,TT,2,-1.000,-1.000,298.906,298.906,298.906,148.953,298.906
TV,TV,2,0.041,0.041,0.062,0.062,0.062,0.051,0.051
TV,TW,24,-1.000,225.603,274.608,297.774,298.031,216.401,225.853
TV,TZ,2,468.636,468.636,476.112,476.112,476.112,472.374,472.374
TV,UA,19,334.302,352.789,372.587,382.314,386.787,355.427,355.427
TV,UG,1,495.584,495.584,495.584,495.584,495.584,495.584,495.584
TV,US,281,-1.000,255.629,319.767,345.759,442.326,233.644,236.176
TV,UY,4,398.641,464.516,478.946,478.946,478.946,435.283,435.283
TV,UZ,2,-1.000,-1.000,423.266,423.266,423.266,211.133,423.266
TV,VE,17,-1.000,308.474,321.070,389.022,442.479,284.382,302.218
TV,VN,6,-1.000,-1.000,190.676,246.898,246.898,101.724,307.172
TV,ZA,31,-1.000,406.692,469.946,483.732,514.913,388.046,401.014
TW,AE,214,-1.000,173.261,258.779,268.310,312.671,145.547,146.930
TW,AF,24,-1.000,196.123,289.706,292.687,294.927,211.748,220.998
TW,AL,12,220.295,256.442,261.065,261.065,268.942,252.169,252.169
TW,AM,24,-1.000,302.985,334.193,352.413,353.383,288.368,300.949
TW,AO,24,-1.000,324.044,360.600,372.484,400.032,305.738,319.074
TW,AR,168,-1.000,318.287,369.150,383.133,421.066,273.897,277.209
TW,AT,620,-1.000,250.497,273.552,287.632,352.799,225.241,227.452
TW,AU,560,-1.000,166.249,242.978,284.047,452.176,160.135,161.880
TW,AZ,24,-1.000,313.829,350.122,352.943,361.935,294.784,307.644
TW,BA,18,-1.000,273.516,323.529,329.529,329.532,232.160,245.875
TW,BD,24,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
TW,BE,168,-1.000,249.621,277.209,282.085,301.170,225.763,228.495
TW,BF,22,-1.000,-1.000,351.268,358.172,369.990,157.260,496.389
TW,BG,231,-1.000,263.376,290.324,307.407,325.253,224.409,226.378
TW,BH,22,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
TW,BO,24,-1.000,310.087,356.017,360.989,403.002,305.671,319.005
TW,BR,382,-1.000,288.056,340.182,354.331,392.998,241.930,244.501
TW,BY,24,-1.000,280.268,298.687,301.214,312.276,261.732,273.155
TW,CA,510,-1.000,166.630,213.497,231.995,337.683,146.539,148.000
TW,CH,804,-1.000,243.335,271.458,289.507,351.987,202.817,204.865
TW,CL,192,-1.000,306.414,332.735,346.401,381.962,272.525,275.404
TW,CM,24,-1.000,356.956,390.078,393.918,396.256,343.714,358.702
TW,CN,96,-1.000,48.024,105.390,109.191,240.859,51.061,51.609
TW,CO,144,-1.000,243.179,277.112,298.293,314.283,198.842,200.239
TW,CR,72,-1.000,237.031,284.455,290.974,341.345,235.754,239.089
TW,CZ,394,-1.000,253.526,288.882,297.976,318.352,226.746,229.082
TW,DE,2782,-1.000,247.753,279.807,290.770,373.534,208.647,210.778
TW,DJ,48,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
TW,DK,174,-1.000,254.115,291.226,295.053,378.647,220.437,223.012
TW,DO,96,-1.000,228.034,261.663,280.928,324.978,221.442,223.783
TW,EC,96,-1.000,266.973,303.598,310.435,327.689,229.431,231.857
TW,EE,96,-1.000,268.554,306.145,312.339,333.661,250.279,252.924
TW,ES,332,-1.000,248.159,286.405,297.618,367.087,198.728,200.549
TW,FI,348,-1.000,271.937,311.541,316.986,375.814,257.785,260.035
TW,FM,24,-1.000,169.618,262.597,265.161,294.973,142.317,148.548
TW,FR,1091,-1.000,242.639,271.103,283.120,384.659,205.411,207.513
TW,GB,901,-1.000,238.590,274.894,284.503,379.358,199.490,201.513
TW,GE,54,-1.000,-1.000,319.558,321.923,350.279,127.001,431.003
TW,GH,15,-1.000,344.667,519.851,519.851,524.395,345.663,370.425
TW,GR,150,-1.000,265.411,278.383,293.409,323.698,201.126,203.857
TW,GT,48,-1.000,225.087,267.597,269.060,294.003,215.591,220.199
TW,HK,54,-1.000,59.451,90.809,152.216,184.098,61.826,63.011
TW,HN,24,-1.000,237.983,340.410,344.279,355.554,250.159,261.079
TW,HR,24,-1.000,260.108,300.603,312.614,317.355,252.294,263.307
TW,HU,72,-1.000,238.703,284.214,301.470,348.314,158.132,160.373
TW,ID,336,-1.000,87.984,127.300,139.178,275.417,69.715,70.352
TW,IE,48,-1.000,238.687,282.133,291.427,351.758,234.373,239.381
TW,IL,42,-1.000,228.621,295.678,300.344,327.936,154.543,158.337
TW,IM,24,-1.000,250.875,286.277,289.972,292.636,243.910,254.558
TW,IN,220,-1.000,149.118,239.692,284.288,434.379,138.458,139.737
TW,IQ,24,-1.000,325.112,333.327,337.178,338.275,301.097,314.232
TW,IR,207,-1.000,-1.000,330.154,350.820,380.739,106.723,358.656
TW,IS,24,-1.000,281.019,321.155,321.348,322.488,264.697,276.249
TW,IT,600,-1.000,243.156,277.276,290.241,490.459,219.356,221.582
TW,JP,432,-1.000,34.677,139.491,159.370,374.338,54.358,54.875
TW,KE,72,-1.000,357.826,418.950,433.463,444.634,295.913,300.095
TW,KG,24,-1.000,339.643,357.249,360.194,365.437,312.937,326.586
TW,KH,6,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
TW,KR,96,-1.000,61.695,178.206,231.037,391.151,76.679,77.497
TW,KZ,510,-1.000,327.107,354.742,364.105,422.436,295.198,298.131
TW,LB,24,-1.000,300.102,367.085,375.555,427.733,303.598,316.841
TW,LK,60,-1.000,192.552,288.384,292.661,302.304,188.303,191.512
TW,LT,84,-1.000,269.697,309.510,316.229,383.766,255.894,258.989
TW,LU,240,-1.000,249.914,272.283,283.963,302.675,224.382,226.276
TW,LV,24,-1.000,270.386,287.515,288.454,305.448,258.403,269.681
TW,MD,30,-1.000,277.226,304.067,322.680,324.162,210.215,217.498
TW,MK,48,-1.000,261.399,275.519,281.833,324.379,188.318,192.346
TW,MN,24,-1.000,118.679,341.776,346.049,346.587,157.475,164.365
TW,MU,48,-1.000,343.400,471.391,479.842,480.945,342.698,350.011
TW,MV,24,-1.000,143.843,151.994,216.553,260.088,137.897,143.936
TW,MX,135,-1.000,185.485,213.336,230.906,276.321,166.459,167.709
TW,MY,96,-1.000,81.822,117.784,126.508,225.737,75.107,75.908
TW,MZ,24,-1.000,264.881,337.379,340.213,351.753,258.665,269.955
TW,NC,24,-1.000,211.085,217.148,218.850,259.162,190.254,198.569
TW,NG,60,-1.000,340.998,398.457,430.368,492.427,275.907,280.600
TW,NL,1452,-1.000,245.817,276.872,286.326,422.730,224.401,226.754
TW,NO,156,-1.000,266.358,300.385,305.748,316.660,228.849,231.834
TW,NP,68,-1.000,139.362,320.728,332.124,338.973,134.067,136.083
TW,NZ,156,-1.000,190.905,225.918,227.194,263.643,158.884,160.960
TW,PA,24,-1.000,235.716,295.719,302.085,307.312,239.491,249.947
TW,PE,72,-1.000,271.697,320.432,332.108,345.220,225.979,229.176
TW,PG,11,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
TW,PH,174,-1.000,91.115,135.594,140.576,194.115,85.805,86.814
TW,PK,30,-1.000,250.469,337.043,372.106,376.161,201.051,208.018
TW,PL,310,-1.000,262.395,294.097,304.634,379.589,215.158,217.270
TW,PT,106,-1.000,253.103,295.770,300.813,396.626,180.513,182.242
TW,PW,24,-1.000,79.041,91.061,168.373,293.885,89.434,93.366
TW,PY,22,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
TW,RO,223,-1.000,246.438,300.782,314.281,370.898,180.252,181.892
TW,RS,78,-1.000,258.699,275.070,306.873,327.139,193.935,196.467
TW,RU,450,-1.000,267.205,337.060,361.721,416.146,216.236,218.184
TW,SA,60,-1.000,304.809,355.148,359.940,364.315,288.573,293.481
TW,SE,408,-1.000,262.026,300.471,306.741,386.179,243.643,246.065
TW,SG,592,-1.000,76.015,212.772,312.585,608.175,98.726,99.747
TW,SI,78,-1.000,250.793,275.521,290.652,317.283,221.536,224.426
TW,SK,48,-1.000,254.748,290.495,293.757,309.368,246.320,251.582
TW,SL,12,317.683,345.528,346.841,346.841,348.934,338.666,338.666
TW,SV,60,-1.000,237.483,276.714,290.843,323.160,236.389,240.413
TW,SX,6,-1.000,235.551,258.012,272.281,272.281,202.165,242.798
TW,TH,48,-1.000,92.499,127.226,213.945,219.900,78.847,80.546
TW,TJ,39,-1.000,240.190,345.683,358.092,378.410,172.464,177.029
TW,TR,220,-1.000,264.175,298.622,312.213,361.807,214.986,216.968
TW,TT,24,-1.000,233.645,241.626,257.661,271.269,149.833,156.391
TW,TV,24,-1.000,233.765,273.158,297.796,298.190,226.897,236.806
TW,TW,294,-1.000,2.200,34.857,78.287,182.658,12.580,12.720
TW,TZ,24,-1.000,384.824,426.035,426.625,427.026,353.727,369.150
TW,UA,234,-1.000,273.070,310.304,319.761,365.731,259.039,261.281
TW,UG,12,309.120,424.423,427.556,427.556,428.939,379.805,379.805
TW,US,3573,-1.000,158.306,205.445,227.844,515.359,137.365,138.773
TW,UY,48,-1.000,317.547,341.983,378.653,379.934,310.473,317.100
TW,UZ,24,-1.000,-1.000,340.762,341.704,344.199,144.607,498.224
TW,VE,210,-1.000,233.933,295.441,303.497,337.127,203.703,205.671
TW,VN,72,-1.000,-1.000,211.383,216.718,402.942,55.823,184.966
TW,ZA,372,-1.000,304.702,399.766,417.185,449.564,276.431,279.447
TZ,AE,18,-1.000,169.254,270.586,284.251,430.263,172.445,182.648
TZ,AF,2,248.997,248.997,393.837,393.837,393.837,321.417,321.417
TZ,AL,1,202.229,202.229,202.229,202.229,202.229,202.229,202.229
TZ,AM,2,198.223,198.223,322.952,322.952,322.952,260.588,260.588
TZ,AO,2,110.115,110.115,110.382,110.382,110.382,110.248,110.248
TZ,AR,14,-1.000,394.273,413.163,413.163,419.431,336.432,362.388
TZ,AT,54,-1.000,171.409,198.151,198.286,217.299,158.096,161.098
TZ,AU,46,-1.000,415.339,466.439,485.382,500.760,370.700,378.960
TZ,AZ,2,-1.000,-1.000,194.736,194.736,194.736,96.868,194.736
TZ,BA,1,194.045,194.045,194.045,194.045,194.045,194.045,194.045
TZ,BD,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
TZ,BE,14,-1.000,161.636,185.419,185.419,218.503,151.883,163.643
TZ,BF,2,-1.000,-1.000,146.603,146.603,146.603,72.801,146.602
TZ,BG,20,-1.000,168.168,204.685,206.440,222.254,130.559,137.483
TZ,BH,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
TZ,BO,2,393.184,393.184,417.386,417.386,417.386,405.285,405.285
TZ,BR,34,-1.000,361.182,385.545,408.217,447.785,297.577,306.625
TZ,BY,2,165.013,165.013,222.828,222.828,222.828,193.921,193.921
TZ,CA,41,-1.000,254.570,284.076,289.598,299.526,230.664,236.456
TZ,CH,69,-1.000,162.979,187.612,191.654,208.356,141.329,143.422
TZ,CL,16,-1.000,389.517,414.542,414.542,418.072,361.955,386.152
TZ,CM,2,240.977,240.977,396.026,396.026,396.026,318.501,318.501
TZ,CN,8,-1.000,333.465,353.449,383.027,383.027,278.853,318.832
TZ,CO,12,-1.000,322.050,350.096,350.096,369.536,272.845,297.740
TZ,CR,6,280.447,292.381,324.798,360.088,360.088,308.654,308.654
TZ,CZ,33,-1.000,175.960,223.228,228.428,237.819,167.533,172.800
TZ,DE,233,-1.000,141.639,188.217,193.518,223.577,139.631,140.849
TZ,DJ,4,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
TZ,DK,14,-1.000,147.600,195.267,195.267,202.688,155.540,167.582
TZ,DO,8,261.662,288.511,290.145,292.400,292.400,277.752,277.752
TZ,EC,8,-1.000,349.751,353.993,375.258,375.258,302.339,345.673
TZ,EE,8,164.346,200.359,220.362,254.671,254.671,203.045,203.045
TZ,ES,28,-1.000,180.766,197.963,199.369,199.723,140.978,146.236
TZ,FI,29,155.702,164.389,207.129,235.551,258.951,178.784,178.784
TZ,FM,2,413.765,413.765,440.787,440.787,440.787,427.276,427.276
TZ,FR,94,-1.000,151.734,189.546,194.232,235.496,137.130,138.615
TZ,GB,76,-1.000,175.135,182.901,185.722,220.832,137.995,139.848
TZ,GE,6,-1.000,-1.000,233.545,234.952,234.952,77.416,234.248
TZ,GH,1,188.528,188.528,188.528,188.528,188.528,188.528,188.528
TZ,GR,12,-1.000,199.616,209.519,209.519,214.117,145.409,158.719
TZ,GT,4,295.483,332.519,335.878,335.878,335.878,317.437,317.437
TZ,HK,4,313.005,342.219,352.738,352.738,352.738,333.906,333.906
TZ,HN,2,329.310,329.310,344.645,344.645,344.645,336.977,336.977
TZ,HR,2,161.196,161.196,193.843,193.843,193.843,177.520,177.520
TZ,HU,8,-1.000,174.249,196.103,196.398,196.398,93.787,107.328
TZ,ID,27,-1.000,314.459,378.501,423.980,459.652,216.052,224.400
TZ,IE,4,182.312,185.611,187.523,187.523,187.523,184.884,184.884
TZ,IL,4,-1.000,185.990,217.410,217.410,217.410,100.350,134.133
TZ,IM,2,146.515,146.515,221.182,221.182,221.182,183.849,183.849
TZ,IN,18,-1.000,324.286,395.582,425.226,427.749,292.371,309.628
TZ,IQ,2,239.900,239.900,252.161,252.161,252.161,246.030,246.030
TZ,IR,17,-1.000,-1.000,213.238,247.234,260.125,79.126,271.428
TZ,IS,2,204.298,204.298,211.413,211.413,211.413,207.856,207.856
TZ,IT,52,-1.000,179.717,215.084,224.844,237.815,156.693,159.785
TZ,JP,36,-1.000,354.016,411.611,412.174,426.352,286.084,294.286
TZ,KE,6,-1.000,13.896,283.694,306.079,306.079,105.118,126.342
TZ,KG,2,234.122,234.122,274.844,274.844,274.844,254.483,254.483
TZ,KR,8,-1.000,372.456,428.272,488.650,488.650,291.908,333.752
TZ,KZ,42,-1.000,257.717,283.641,286.989,299.033,250.707,256.846
TZ,LB,2,234.828,234.828,286.867,286.867,286.867,260.848,260.848
TZ,LK,5,222.220,249.556,340.661,340.661,340.661,267.891,267.891
TZ,LT,7,154.019,205.083,209.666,210.666,210.666,192.285,192.285
TZ,LU,20,-1.000,141.630,185.244,201.851,216.040,150.155,158.111
TZ,LV,2,162.788,162.788,190.135,190.135,190.135,176.461,176.461
TZ,MD,4,-1.000,-1.000,211.548,211.548,211.548,52.137,211.548
TZ,MK,4,-1.000,162.646,191.450,191.450,191.450,88.024,117.699
TZ,MN,2,242.202,242.202,388.412,388.412,388.412,315.307,315.307
TZ,MU,4,-1.000,111.309,232.780,232.780,232.780,109.730,146.640
TZ,MV,2,262.955,262.955,317.432,317.432,317.432,290.194,290.194
TZ,MX,11,-1.000,302.417,329.227,340.119,340.119,253.382,278.820
TZ,MY,8,-1.000,294.250,328.078,350.003,350.003,260.133,297.438
TZ,MZ,2,67.727,67.727,88.186,88.186,88.186,77.956,77.956
TZ,NC,2,430.025,430.025,462.875,462.875,462.875,446.450,446.450
TZ,NG,5,-1.000,123.181,201.852,201.852,201.852,117.985,147.731
TZ,NL,124,-1.000,137.649,178.158,183.302,229.874,143.035,144.206
TZ,NO,14,-1.000,191.004,201.564,201.564,207.906,175.903,189.511
TZ,NP,6,-1.000,330.139,366.334,397.067,397.067,240.545,288.854
TZ,NZ,13,-1.000,412.449,434.155,434.155,464.255,352.596,382.062
TZ,PA,2,292.652,292.652,298.540,298.540,298.540,295.596,295.596
TZ,PE,6,-1.000,333.253,348.609,352.849,352.849,284.194,341.233
